date,price_open,price_high,price_low,price_close,market_cap_last,volume_sum,target_high_tplus1,ret_open_close,logret_close,range_abs,range_pct,body_abs,upper_shadow,lower_shadow,price_close_sma_3,price_close_ema_3,price_close_std_3,price_close_sma_5,price_close_ema_5,price_close_std_5,price_close_sma_7,price_close_ema_7,price_close_std_7,price_close_sma_14,price_close_ema_14,price_close_std_14,price_close_sma_21,price_close_ema_21,price_close_std_21,range_abs_sma_3,range_abs_ema_3,range_abs_std_3,range_abs_sma_5,range_abs_ema_5,range_abs_std_5,range_abs_sma_7,range_abs_ema_7,range_abs_std_7,range_abs_sma_14,range_abs_ema_14,range_abs_std_14,volume_sum_sma_3,volume_sum_ema_3,volume_sum_std_3,volume_sum_sma_5,volume_sum_ema_5,volume_sum_std_5,volume_sum_sma_7,volume_sum_ema_7,volume_sum_std_7,volume_sum_sma_14,volume_sum_ema_14,volume_sum_std_14,rsi_14,macd,macd_signal,macd_hist,tr,atr_14,vol_mc_ratio,close_to_high_pct,close_to_low_pct,lag_close_1,lag_high_1,lag_vol_1,lag_close_2,lag_high_2,lag_vol_2,lag_close_3,lag_high_3,lag_vol_3,lag_close_7,lag_high_7,lag_vol_7,intraday_volatility,intraday_rel_volatility,intraday_momentum,volume_ratio,volume_asym,marketcap_change,hour_peak_price,hour_trough_price,volume_mean,volume_std,price_skew,price_kurtosis
2024-12-02,97236.36305090637,97921.26065528078,94983.1184922097,95609.08860975847,1888895317799.0928,1718015916219.0542,96182.976592914,-0.016735245849291605,-0.022197235244775015,2938.142163071083,0.03021649587544601,1627.2744411478925,684.8976043744187,625.9701175487717,96582.52411251697,96328.76424202809,1086.7613208679008,96533.58866352162,96305.09326589377,943.9518285748437,95805.27043249225,96139.58743674327,1932.4631598753344,96011.17579947981,94603.20569255676,2302.9888137138482,93900.53604869332,92284.04288756815,3667.753660855448,1994.6359668022003,2467.8183133598386,873.8515637132951,2201.067657657279,2517.747263386822,823.1507962216831,2796.559673391033,2612.652448261519,1246.0093875425866,2936.255545201436,2802.293300727537,1221.8864206989208,1412364779540.5432,1520763248603.4568,357167561558.892,1522482223120.0242,1566760826920.049,326788006534.1328,1790748740960.76,1623721128121.7964,561938473412.5398,1852476996116.045,1740691126759.0027,512324397180.92224,60.69281072999475,4560.030384457059,5226.199534503695,-666.1691500466359,2938.142163071083,2955.3441970647327,0.9095347423598126,0.0236125641157952,0.006590330234315399,97755.0754151402,97837.5424412206,1019744081944.5099,96383.4083126522,97508.58607262664,1499334340458.0645,97229.63977566083,98658.9345586154,1486312435655.8755,94285.27104790804,98567.62400727392,1567796693856.3608,903.0468371149627,0.03021649587544601,-0.016735245849291605,1.4150468040330904,0.6750958242497052,-0.01855002683012548,2,13,71583996509.12726,17683762735.74962,0.48836582793567945,-0.8956430179905146
2024-12-03,95771.7775765992,96182.976592914,93696.5978439618,95986.56802975493,1899122182731.5603,2143588551667.947,98945.16291617283,0.002242732238982797,0.003940380643605579,2486.378748952193,0.025961497341568742,214.79045315572876,196.4085631590715,2075.1797326373926,96450.24401821788,96157.66613589152,1145.6707244778204,96592.75602859333,96198.91818718083,885.3670440267861,96403.60671619397,96101.33258499618,803.8249129269597,96313.27267078505,94787.65400418319,1952.8198155360496,94275.3874883354,92620.6360823124,3442.1871109373415,2419.061233440278,2477.0985311560157,555.8056296345262,2327.6134958619746,2507.2910919086125,804.820285878128,2603.3992845150206,2581.0840234341877,1159.3553746483349,2875.1051684120434,2760.1713604908246,1221.4146880004528,1627116183277.1707,1832175900135.702,567409613170.8279,1573399065189.0903,1759036735169.3484,407931853701.4924,1699267571205.1912,1753687984008.334,402927052789.59863,1864339914381.4023,1794410783413.5286,517340447463.7341,61.33924408208337,4287.2158458785125,5038.402796778659,-751.1869509001463,2486.378748952193,2894.1938202753404,1.1287259825403988,0.0020420304103329376,0.024440270388544277,95609.08860975847,97921.26065528078,1718015916219.0542,97755.0754151402,97837.5424412206,1019744081944.5099,96383.4083126522,97508.58607262664,1499334340458.0645,91798.21404384292,94749.6371475018,2783956739956.929,539.4783502921779,0.025961497341568742,0.002242732238982797,1.1381393000580093,1.0519692478024478,0.0008834254525504507,6,14,89316189652.83112,8031818058.938237,-1.5455922224820402,3.87304010298675
2024-12-04,95982.21323900338,98945.16291617283,94890.05289847856,98380.45507703636,1946371666762.624,1983499525746.7888,103606.80283966631,0.02498631524635885,0.024633891741398628,4055.110017694271,0.04224855711127147,2398.2418380329764,564.7078391364776,1092.160340524817,96658.70390551658,97269.06060646393,1502.9780439520914,96822.91908886844,96926.09715046601,1189.6292510215274,96719.28091777132,96671.11320800622,1082.6630784633212,96611.77933881212,95266.69414723029,1924.361153528044,94685.07033062314,93144.25599092366,3391.6480470826154,3159.8769765725156,3266.1042744251436,807.5296861547339,2505.079333410613,3023.2307338371656,1085.3381081985344,2506.689579276123,2949.5905219992082,963.9632697092301,2964.4546564378024,2932.829848117951,1260.943469264805,1948367997877.9304,1907837712941.2454,214950424978.71487,1672836483207.273,1833857665361.8286,440679275452.3719,1677071313287.8364,1811140869442.9478,378194641674.8386,1861440760581.4758,1819622615724.63,516489391875.913,65.24305214656118,4215.580449386383,4873.838327300204,-658.2578779138203,4055.110017694271,2975.267011192174,1.0190754210093487,0.0057072809068484,0.0367836466725561,95986.56802975493,96182.976592914,2143588551667.947,95609.08860975847,97921.26065528078,1718015916219.0542,97755.0754151402,97837.5424412206,1019744081944.5099,96170.73566599475,96666.004393086,2138873331168.2688,919.6473806562924,0.04224855711127147,0.02498631524635885,1.2073423521797717,1.0995235969838915,0.024721075424939492,21,17,82645813572.78287,12603528502.661459,1.2286890268665593,1.6648133459687418
2024-12-05,98881.4694561823,103606.80283966631,96489.6214854048,96489.6214854048,1914664942240.048,3694806119884.729,101590.5213733692,-0.02418904152549437,-0.019406703876260423,7117.181354261513,0.07197689712141035,2391.847970777497,4725.333383484016,0.0,96952.21486406536,96879.34104593436,1262.2076985466476,96844.16172341895,96780.60526211228,1180.7341298949693,96833.40810077255,96625.74027735587,994.7034644806394,96472.37647276929,95429.75112565355,1850.9251111765266,95118.45729909444,93448.38012678557,2967.638921935233,4552.890040302659,5191.642814343328,2355.1904181012405,3685.8950144553237,4387.880940645281,2082.215703666817,3258.622693037951,3991.488230064784,1934.2397471537604,3171.09337362345,3490.7433822704256,1657.8486392109708,2607298065766.4883,2801321916412.9873,945204977708.0782,2111930839092.606,2454173816869.462,983746899170.2246,1935042995939.567,2282057182053.393,858164663684.3469,1947121137865.4163,2069647082945.9766,697500830620.3585,60.08245319301688,3960.5793200457556,4691.186525849314,-730.6072058035588,7117.181354261513,3180.78711611463,1.929740310365749,0.06869415095527559,0.0,98380.45507703636,98945.16291617283,1983499525746.7888,95986.56802975493,96182.976592914,2143588551667.947,95609.08860975847,97921.26065528078,1718015916219.0542,95690.73120439636,96614.05040446683,1889004341322.6172,2011.7416635554935,0.07197689712141035,-0.02418904152549437,1.2158948800130898,0.7752589655948512,-0.021770688534005954,15,23,153950254995.19705,27933664376.803173,-0.770942941580503,-0.5295070632882002
2024-12-06,97071.79475131464,101590.5213733692,97071.79475131464,100648.83317503057,1991498995665.7224,3818818641179.455,100408.74512687804,0.03684941061283393,0.042202105935682965,4518.726622054572,0.04655035619389714,3577.0384237159305,941.6881983386411,0.0,98506.3032458239,98764.08711048246,2082.4597933620676,97422.91327539702,98070.01456641838,2094.488401039325,97321.86430068252,97631.51350177455,1763.8477181046298,96600.61697244558,96125.62873223715,2076.9795489318585,95566.54914064905,94102.96676753512,3061.4966158608077,5230.339331336785,4855.18471819895,1650.4134947235634,4223.107781206726,4431.496167781712,1813.7419858630658,3451.6149490527355,4123.297828062231,1990.2507374900847,3341.193370296228,3627.8078142416452,1665.7724723364445,3165708095603.6577,3310070278796.221,1025698592834.0433,2671745750939.5947,2909055424972.793,1003078040994.3269,2268258168157.221,2666247546834.9087,1079251642642.0182,2040719401597.2017,2302869957377.107,849892155692.9299,66.38164336172431,4047.446270076136,4562.438474694679,-514.9922046185429,5100.899887964406,3392.4709174952536,1.9175599131562164,0.009269449409337256,0.03684941061283393,96489.6214854048,103606.80283966631,3694806119884.729,98380.45507703636,98945.16291617283,1983499525746.7888,95986.56802975493,96182.976592914,2143588551667.947,97229.63977566083,98658.9345586154,1486312435655.8755,1417.3112397436441,0.04655035619389714,0.03684941061283393,1.2553951655863798,1.1195971689148894,0.03661388419015664,19,0,159117443382.4773,15370281852.367903,0.8031807085705427,-0.766426076149572
2024-12-07,99928.05521481452,100408.74512687804,99260.72893790832,99714.62219537982,1974667020615.11,2301455471876.696,100464.25685327388,-0.0021358668391562637,-0.009325230969132292,1148.0161889697192,0.011488427213977479,213.4330194346985,480.68991206352075,453.89325747149996,98951.02561860507,99239.35465293114,2182.2168244300865,98244.0199925213,98618.21710940554,2008.6323269870447,97797.75199821501,98152.29067517587,1911.642384290897,96737.67782806717,96604.16119398951,2220.2842916393583,96004.62903583662,94613.11726097554,2958.9933784000013,4261.308055095268,3001.6004535843344,2992.896829427099,3865.0825863864534,3337.002841511048,2254.03978588198,3442.3168404715584,3379.4774182891033,2002.5656076627677,3331.7635651331148,3297.168930872055,1678.6618793095056,3271693410980.293,2805762875336.4585,842535471191.8463,2788433662071.123,2706522107274.094,892201795477.245,2382846901217.026,2575049528095.3555,1025235648752.189,2085593629164.7332,2302681359310.3857,845569894401.3367,63.940920949504495,3994.8557251981547,4448.921924795374,-454.06619959721957,1388.104237122243,3400.1902586287492,1.165490408180206,0.00691297287523228,0.004572737499796409,100648.83317503057,101590.5213733692,3818818641179.455,96489.6214854048,103606.80283966631,3694806119884.729,98380.45507703636,98945.16291617283,1983499525746.7888,96383.4083126522,97508.58607262664,1499334340458.0645,315.1152853201677,0.011488427213977479,-0.0021358668391562637,1.3022983999409001,1.4768484871708023,-0.0014512522060707897,1,6,95893977994.86232,22474912252.542934,0.5195812290795686,-0.5448959469900396
2024-12-08,99781.82999198174,100464.25685327388,98929.92844600428,100312.69149646896,1985638571912.732,1360098556380.893,101200.19297467083,0.005320222174015917,0.005979894167980504,1534.328407269597,0.015376831707665538,530.8615044872276,151.56535680491652,851.9015459774528,100225.3822889598,99776.02307470006,473.18570552264754,99109.2446858641,99183.04190509336,1701.3714230926819,98163.12572411913,98692.39088049915,2133.6538810442785,96889.63968103066,97098.63190098677,2393.061203452274,96515.95971304727,95131.26037329313,2709.5960832259443,2400.3570727646293,2267.964430426966,1844.7022640581038,3674.6725180499343,2736.1113634305643,2432.7501015748967,3399.69764318185,2918.1901655342267,2045.2519404575182,3252.0652393546634,3062.1235277250607,1738.9201632859317,2493457556479.015,2082930715858.6758,1240554196404.4497,2631735663013.712,2257714256976.361,1082317053663.6357,2431468968993.652,2271311785166.7397,955515999819.4845,2100378910522.7278,2177003652253.12,829670772610.7451,64.8323863977256,3955.8361174723977,4350.304763330779,-394.468645858381,1534.328407269597,3320.491932850298,0.6849678363523797,0.0015086495590792535,0.013977196508530673,99714.62219537982,100408.74512687804,2301455471876.696,100648.83317503057,101590.5213733692,3818818641179.455,96489.6214854048,103606.80283966631,3694806119884.729,97755.0754151402,97837.5424412206,1019744081944.5099,364.0215336311037,0.015376831707665538,0.005320222174015917,1.0862883304580517,0.9757567160292742,0.00551945334866079,14,10,56670773182.53721,5028849052.908465,-0.8703110797982869,1.107201042796397
2024-12-09,101200.19297467083,101200.19297467083,96202.22140258036,96985.94363974528,1919486803479.8467,2145800798460.4307,98018.51319323164,-0.041642700582402326,-0.033726165249261086,4997.971572090479,0.04938697669619473,4214.249334925553,0.0,783.7222371649259,99004.41911053135,98380.98335722266,1773.4441468084924,98830.34239840589,98450.67581664401,1947.2416058384163,98359.81929983152,98265.77907031069,1910.7898385975207,97082.54486616189,97083.60679948791,2272.802569077243,96794.05696626371,95299.8679429706,2414.513167573682,2560.105389443265,3632.9680012587223,2120.071443577577,3863.244828929176,3490.0647663172026,2505.0789578368563,3693.9589873274776,3438.13551717329,2114.7754380261226,3245.2593303592553,3320.2366003071165,1731.3295609716238,1935784942239.3398,2114365757159.5532,504597072411.3965,2664195917556.441,2220409770804.3843,1060223452969.8579,2492581095028.1343,2239934038490.1626,915105928018.6637,2141664917994.447,2172843271747.4282,815388181770.9155,56.469488457884864,3614.802850854918,4203.204380835607,-588.4015299806888,4997.971572090479,3313.6860238548898,1.1179033867647843,0.041642700582402326,0.00814661268459966,100312.69149646896,100464.25685327388,1360098556380.893,99714.62219537982,100408.74512687804,2301455471876.696,100648.83317503057,101590.5213733692,3818818641179.455,95609.08860975847,97921.26065528078,1718015916219.0542,1181.295321851098,0.04938697669619473,-0.041642700582402326,1.5458536388079174,0.6920984223165436,-0.04306784046770851,0,21,89408366602.51794,23061737282.85888,-0.02411607530009143,-0.11576054178669226
2024-12-10,97166.1010677236,98018.51319323164,94561.73726601216,97144.5402258447,1920175596796.8303,3468594701558.528,101646.8874292423,-0.00022189674837191982,0.0016339177467123989,3456.7759272194817,0.035575945615129195,21.560841878905194,852.412125508039,2582.8029598325375,98147.7251206863,97762.76179153367,1876.5920642169383,98961.32614649387,98015.29728637758,1763.8147824508192,98525.24389927291,97985.46935919419,1710.7372384332293,97464.42530773344,97091.7312563355,1691.4091420559637,97050.59641361434,95467.56542323188,2120.9484208982435,3329.6919688598523,3544.871964239102,1735.3151709867757,3131.1637435207695,3478.9684866179628,1731.9846144733365,3832.587155651376,3442.7956196848377,2053.3359973544384,3217.993220083198,3338.441843895432,1724.2595176673926,2324831352133.2837,2791480229359.0405,1065588078442.3893,2618953633891.2,2636471414389.099,1008831102602.6564,2681867687869.6455,2547099204257.254,966481076049.7776,2190567629537.4185,2345610129055.5747,875208798992.2,56.75587364364084,3319.068790135716,4026.377262695629,-707.3084725599128,3456.7759272194817,3286.4199135788326,1.806394533575323,0.008916407104278476,0.027313404284936515,96985.94363974528,101200.19297467083,2145800798460.4307,100312.69149646896,100464.25685327388,1360098556380.893,99714.62219537982,100408.74512687804,2301455471876.696,95986.56802975493,96182.976592914,2143588551667.947,880.6822507588703,0.035575945615129195,-0.00022189674837191982,1.0970616785926903,0.9766604530637198,-0.0028407556018546698,2,18,144524779231.60535,10191066491.900843,-1.330300691247759,1.5446162532633312
2024-12-11,96643.1319918391,101646.8874292423,95740.9358358451,101270.6379619385,2009291569642.9175,2969877891697.2197,101960.73234131302,0.04788240896921849,0.04159654211960273,5905.9515933972,0.06111092916458792,4627.5059700994025,376.2494673038018,902.1961559939955,98467.04060917615,99516.6998767361,2429.2811295920083,99085.68710387545,99100.4108448979,1926.9200293574147,98938.12716854467,98806.76150988026,1995.1043411200376,97828.704043158,97648.91881708257,1924.4795387630504,97387.22861538964,95995.11747220521,2205.439983476404,4786.899697569053,4725.411778818151,1238.1554276865863,3408.6087377892954,4287.962855544375,2084.965291365959,4096.993095037508,4058.5846131129283,2200.646968139443,3301.841337156816,3680.7764771623347,1828.916493766597,2861424463905.393,2880679060528.13,668032586793.6559,2449165483994.753,2747606906825.1396,807819982126.206,2822778883005.4214,2652793876117.245,918400244575.1176,2249925098146.6294,2428845830741.1274,899281833163.0304,63.486305291124076,3378.6915672077885,3896.840123598061,-518.1485563902725,5905.9515933972,3360.57428816127,1.4780721407321753,0.003701534565588286,0.05775692578955443,97144.5402258447,98018.51319323164,3468594701558.528,96985.94363974528,101200.19297467083,2145800798460.4307,100312.69149646896,100464.25685327388,1360098556380.893,98380.45507703636,98945.16291617283,1983499525746.7888,1725.6643075634531,0.06111092916458792,0.04788240896921849,1.1118184210109248,1.0889822304350973,0.04942715545508521,22,2,123744912154.05083,11118214015.959478,0.28228657022507275,-1.087033744383124
2024-12-12,101204.95194576346,101960.73234131302,99491.35763334374,100440.44144022003,1988770994065.7712,2477703463415.61,101744.12465323647,-0.00755408199742175,-0.008231587594989875,2469.374707969284,0.024399741914730037,764.5105055434251,755.780395549562,949.0838068762969,99618.53987600107,99978.57065847807,2182.3868281993055,99230.8509528435,99547.08771000529,2011.6237499491406,99502.53001923254,99215.1814924652,1727.935282217636,98167.96906000256,98021.1218335009,1937.204831814987,97482.42765492371,96399.23783293382,2294.560016807229,3944.0340761953216,3597.3932433937175,1769.3446668673334,3672.880441589208,3681.7668063526785,1789.6232346956267,3433.0207169957616,3661.282136827017,1802.7142374504383,3345.8217050168564,3519.256241269928,1798.5640314068733,2972058685557.119,2679191261971.87,495449218743.452,2484415082302.536,2657639092355.2964,803597534804.3857,2648907074938.405,2609021272941.8364,837434550604.4121,2291975035438.986,2435360181764.3916,894859938793.6857,61.41512819474252,3320.6744584268017,3781.606990563809,-460.93253213700746,2469.374707969284,3404.5546560213106,1.2458465408077393,0.014910552976451965,0.009539359291627749,101270.6379619385,101646.8874292423,2969877891697.2197,97144.5402258447,98018.51319323164,3468594701558.528,96985.94363974528,101200.19297467083,2145800798460.4307,96489.6214854048,103606.80283966631,3694806119884.729,596.3382927491843,0.024399741914730037,-0.00755408199742175,1.125997426980356,1.03247337924873,-0.007066969326413418,3,20,103237644308.98375,9357745883.363377,-0.15882102694507425,0.29361379549360445
2024-12-13,100006.33728156584,101744.12465323647,99361.7584775802,101296.08420824334,2005032314057.075,2109946477847.7615,102136.61848405776,0.012896651969627125,0.008482825766453317,2382.3661756562797,0.023822152079710463,1289.7469266775006,448.0404449931375,644.5788039856416,101002.38787013396,100637.32743336071,486.8261706516526,99427.52949519837,100130.0865427513,2184.486074440681,99594.99445254866,99735.40717140974,1814.6413806002931,98458.42937661559,98457.78348346657,2084.91680488359,97598.74279914661,96844.40568523468,2425.6981429781686,3585.897492340921,2989.8797095249984,2009.6967171801953,3842.4879952665447,3248.6332627872125,1561.9854308228644,3127.826367510291,3341.553146534333,1768.7935741483884,3289.7206582815134,3367.6708991881083,1816.7026109357737,2519175944320.1973,2394568869909.816,431463189780.5066,2634384666595.91,2475074887519.4517,580250096072.9994,2404782480176.734,2484252574168.318,672357480225.9766,2336520324166.9775,2391971687908.841,866750263179.003,62.76347791813913,3305.633417846111,3686.41227602027,-380.7788581741588,2382.3661756562797,3348.4536092859676,1.0523254229147052,0.00440360017367239,0.019467507019811852,100440.44144022003,101960.73234131302,2477703463415.61,101270.6379619385,101646.8874292423,2969877891697.2197,97144.5402258447,98018.51319323164,3468594701558.528,100648.83317503057,101590.5213733692,3818818641179.455,724.6973885222922,0.023822152079710463,0.012896651969627125,1.1378799905537962,1.161569861868014,0.012825025621989396,18,2,87914436576.99007,11904528030.60032,0.49565833404869536,-0.9596930471714904
2024-12-14,101352.22971292294,102136.61848405776,100790.18891772504,101064.1258180627,2002070035046.6377,1715099964161.1335,103299.66293670298,-0.0028426004605550535,-0.0022925306486119013,1346.4295663327212,0.013284656589662026,288.1038948602363,784.3887711348216,273.93690033766325,100933.55048884203,100850.72662571172,442.51392528068504,100243.16593086185,100441.43296785511,1766.2608595742413,99787.7806843605,100067.58683307297,1899.1844958284273,98792.76634128776,98805.29579474605,2101.801786170601,97754.37878016495,97228.01660640087,2541.078664181312,2066.0568166527614,2168.1546379288598,624.732067150548,3112.179594114993,2614.565363969049,1731.1562266871406,3156.171135705006,2842.7722514839297,1733.0073324857633,3299.243988088282,3098.17205480739,1805.293036939863,2100916635141.502,2054834417035.4746,381381931681.7062,2548244499736.0503,2221749913066.679,692103717329.6438,2321017407645.9395,2291964421666.522,722063810420.7151,2351932154431.483,2301722124742.48,852520506981.55,62.12962787167458,3237.6742874867487,3596.6646783135657,-358.990390826817,1346.4295663327212,3357.9769390927363,0.8566633205322314,0.010500569550013647,0.002717892517904473,101296.08420824334,101744.12465323647,2109946477847.7615,100440.44144022003,101960.73234131302,2477703463415.61,101270.6379619385,101646.8874292423,2969877891697.2197,99714.62219537982,100408.74512687804,2301455471876.696,377.1248844937343,0.013284656589662026,-0.0028426004605550535,1.1477055524409578,1.2036677672123797,-0.0016634966455033328,2,21,71462498506.7139,8508713166.427833,-0.03727513897243034,-0.7215418554594302
2024-12-15,101393.1996919875,103299.66293670298,101393.1996919875,103299.66293670298,2042909694200.904,1337980469566.8464,106993.98136116775,0.01880267365569827,0.02187888870334298,1906.4632447154872,0.01880267365569827,1906.4632447154872,0.0,0.0,101886.62432100302,102075.19478120735,1229.211035903523,101474.19047303351,101394.17629080442,1077.2993161179575,100214.49089010821,100875.60585898047,2324.672912153286,99188.80830711368,99404.54474700698,2393.3858355310917,97997.92341738984,97779.98445461015,2814.787462560822,1878.4196622348293,2037.3089413221735,518.5373627068296,2802.1170576141944,2378.5313242178618,1791.7811616171423,3209.3332553401333,2608.694999791819,1679.8560943808295,3304.5154492609913,2939.2775467951365,1800.7833143298874,1721008970525.2473,1696407443301.1606,386016925474.069,2122121653337.714,1927160098566.735,637538498794.3231,2317857680958.2183,2053468433641.603,727001097399.2048,2374663324975.935,2173223237385.729,817803101461.2734,65.72252535934516,3325.8668268689653,3542.505108024646,-216.6382811556805,2235.537118640277,3386.753676974359,0.6549386266876595,0.0,0.01880267365569827,101064.1258180627,102136.61848405776,1715099964161.1335,101296.08420824334,101744.12465323647,2109946477847.7615,100440.44144022003,101960.73234131302,2477703463415.61,100312.69149646896,100464.25685327388,1360098556380.893,608.9513271340123,0.01880267365569827,0.01880267365569827,1.1329389630696343,0.8512409343700992,0.01779190102299341,23,0,55749186231.951935,6248421917.264165,-0.22698333338149146,-1.3071576352170995
2024-12-16,104721.50151808978,106993.98136116775,103569.92156219382,105810.63129202551,2094143039526.0107,2267170917675.908,108134.7039553882,0.010400249787743938,0.024016886012864447,3424.0597989739326,0.032696817266150965,1089.1297739357396,1183.3500691422378,1151.5799558959552,103391.4733489304,103942.91303661643,2374.584262020047,102382.18913905093,102866.32795787812,2195.636168086159,101475.1605547197,102109.36221724174,2651.819467153311,99917.4899272756,100258.68961967612,2746.5826981679015,98546.75009568116,98510.04325801154,3157.4496094686756,2225.6508700073805,2730.684370148053,1074.9639068363163,2305.738698729541,2727.0408158032187,768.600269429753,2984.488716323484,2812.5361995873473,1495.7993392767532,3339.223851825481,3003.915180418976,1797.8590500282605,1773417117134.6296,1981789180488.5344,467332205141.5699,1981580258533.452,2040497038269.793,455359907358.90216,2335196269417.5728,2106894054650.1792,723653319889.9788,2413888682222.853,2185749594757.753,796784541041.7166,69.25124261284212,3557.367097443508,3545.4775059084186,11.889591535089494,3694.318424464771,3440.7662670739082,1.082624670275179,0.011059968552321964,0.021634753565842442,103299.66293670298,103299.66293670298,1337980469566.8464,101064.1258180627,102136.61848405776,1715099964161.1335,101296.08420824334,101744.12465323647,2109946477847.7615,96985.94363974528,101200.19297467083,2145800798460.4307,1009.2041536945275,0.032696817266150965,0.010400249787743938,1.3490575540547858,0.7632314729964098,0.008988355805786696,19,13,94465454903.16284,18197418471.379837,0.1973901442348274,-0.8361338670755489
2024-12-17,106090.34824764448,108134.7039553882,105934.653926642,105991.3572512758,2099836238705.296,2460785406369.779,106149.11340029488,-0.0009330820192767008,0.0017065562448621563,2200.0500287462055,0.020737513497558466,98.9909963686805,2044.355707743729,56.703324633796,105033.8838266681,104967.13514394611,1504.5953075423947,103492.37230126208,103908.00438901069,2365.1876140452173,102738.9915583527,103079.86097575026,2332.87224422137,100632.11772881282,101023.04530388942,2939.8892118229487,99222.61405793986,99190.16271194465,3159.719636136787,2510.1910241452083,2465.367199447129,804.9319245405688,2251.8737628849253,2551.377220117548,763.6870582157933,2804.956445113016,2659.414656877062,1505.0559220194414,3318.771800382196,2896.73316019594,1809.8954357592788,2021978931204.178,2221287293429.1567,600218347103.5569,1978196647124.286,2180593160969.7883,450791713566.0002,2191223512962.0369,2195366892580.079,536676238132.7181,2436545600415.8413,2222421036306.023,793008065820.3357,69.49465794180854,3712.619042962702,3578.9058133192757,133.71322964342653,2324.072663362691,3429.1729752460865,1.1718939605914387,0.019821080797489985,0.0005352670021753421,105810.63129202551,106993.98136116775,2267170917675.908,103299.66293670298,103299.66293670298,1337980469566.8464,101064.1258180627,102136.61848405776,1715099964161.1335,97144.5402258447,98018.51319323164,3468594701558.528,511.77747682467106,0.020737513497558466,-0.0009330820192767008,1.1672317460830892,1.1121908484407472,-0.00022276749904928566,15,1,102532725265.40746,8059363065.439048,0.5968913495341291,0.8001121201638477
2024-12-18,106034.913402645,106149.11340029488,100808.59929784118,101083.02779137746,2002588925749.5664,2342767563630.3047,102392.35475315936,-0.04670052016229608,-0.04741531894499751,5340.514102453701,0.05036561950283522,4951.885611267542,114.19999764987733,274.42849353628117,104295.00544489291,103025.08146766179,2783.1215933007984,103449.76101788889,102966.34552313296,2416.02104559094,102712.19010541542,102580.65267965705,2353.5392828470813,100825.15863698004,101031.04296888782,2868.5289664439088,99456.53273057714,99362.24135552945,3103.8255771429363,3654.8746433912797,3902.940650950415,1582.9040618004667,2843.5033482444096,3481.089514229599,1589.4507492843734,2724.179660692516,3329.6895182712215,1313.923353430637,3410.5863778650123,3222.5706191636414,1881.3172243392844,2356907962558.664,2282027428529.7305,97578715504.14238,2024760864280.7944,2234651295189.9604,478948191287.0286,2101636323238.192,2232217060342.6357,425951916943.85614,2462207603121.807,2238467239949.2607,782969069974.5919,56.429261992467275,3400.398484469173,3543.2043475492555,-142.80586308008242,5340.514102453701,3520.987552728903,1.1698694292706178,0.04772612268378443,0.0027222726577667868,105991.3572512758,108134.7039553882,2460785406369.779,105810.63129202551,106993.98136116775,2267170917675.908,103299.66293670298,103299.66293670298,1337980469566.8464,101270.6379619385,101646.8874292423,2969877891697.2197,1402.8041330118137,0.05036561950283522,-0.04670052016229608,1.1235987861529162,0.9480285141651973,-0.04667215612132528,1,21,97615315151.2627,9172015161.09546,-1.1288821745667645,1.1051904491864621
2024-12-19,100590.40674241254,102392.35475315936,96448.90175250095,98136.51932716773,1943096298754.129,2550731857753.7,97851.35377075804,-0.024394845340755186,-0.02958267284817495,5943.45300065841,0.05908568414359971,2453.8874152448116,1801.9480107468262,1687.6175746667723,101736.96812327368,100580.80039741476,3968.040848045898,102864.23971970989,101356.40345781122,3323.1662904230147,102383.05837497937,101469.61934153472,2835.8570173365006,100942.79419710595,100645.10648332514,2706.2338974863433,99572.99883166149,99250.81208022384,2999.5915314454996,4494.672377286105,4923.196825804413,2009.9384618828872,3762.908035109547,4301.877343039203,1819.8453083620207,3220.476559648105,3983.1303888680186,1776.3721673791033,3326.7486383219334,3585.3549366962775,1722.9173103858345,2451428275917.928,2416379643141.7153,104297429619.72408,2191887242999.3079,2340011482711.207,489557187758.1314,2112068951000.7761,2311845759695.402,437437355597.95575,2380488012969.5903,2280102522323.186,699701667157.914,50.31395477933299,2881.9811496501643,3410.9597079694377,-528.9785583192734,5943.45300065841,3437.1498131858243,1.312715102894887,0.04156399602539976,0.017497530236242547,101083.02779137746,106149.11340029488,2342767563630.3047,105991.3572512758,108134.7039553882,2460785406369.779,105810.63129202551,106993.98136116775,2267170917675.908,100440.44144022003,101960.73234131302,2477703463415.61,1707.9096905204397,0.05908568414359971,-0.024394845340755186,1.0888644353039771,1.0420900317220312,-0.02265658258435614,11,21,106280494073.07085,6506429815.60981,-0.945039502690124,-0.17262937400357314
